index,logits,ee,Prediction,Category,Ligand,Boron_reagent,Substrate,family,fold,set
249.0,0.18481765687465668,94.5,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)/C=C/c1ccccc1,C/C=C/C(C)=O,fam6,0,train
219.0,-4.943383693695068,14.75,0.0,0.0,COC(=O)[C@@]12C=C(c3cc(C)cc(C)c3)[C@@](C(=O)OC)(C=C1c1cc(C)cc(C)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,0,train
327.0,-6.470828056335449,2.5,0.0,0.0,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,CC1(C)OB(c2ccccc2O)OC1(C)C,CCC/C=C/c1ncc(C(F)(F)F)cc1Cl,fam7,0,train
397.0,-5.693912506103516,2.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,0,train
426.0,13.478147506713867,99.5,1.0,1.0,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccccc1,fam8,0,train
198.0,-8.091903686523438,24.0,0.0,0.0,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,0,train
314.0,3.4746158123016357,87.5,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1cccc2ccccc12,O=C1C=CCCC1,fam5,0,train
100.0,-2.6749653816223145,5.5,0.0,0.0,CC(C)CC(O)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam3,0,train
357.0,15.319504737854004,95.0,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,CCC/C=C/C(=O)OC(C)C,fam1,0,train
191.0,9.666720390319824,92.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,C/C=C/C(=O)n1cccc1,fam3,0,train
398.0,1.1374372243881226,97.5,1.0,1.0,CC1=C[C@H]2C(CO)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,0,train
464.0,-2.4542031288146973,4.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc2ccccc2c1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,0,train
97.0,-7.107112884521484,19.5,0.0,0.0,FC[C@@]12C=C(c3ccccc3)[C@@](CF)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,0,train
93.0,3.7151920795440674,97.5999984741211,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccc(C)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,0,train
255.0,0.4781956970691681,1.0,1.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccc(-c2ccccc2)cc1,O=C1C=CCCC1,fam7,0,train
165.0,-8.089508056640625,0.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COCC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,0,train
50.0,-1.4118163585662842,9.5,0.0,0.0,Cc1cc(C)cc(C2=C[C@H]3CC[C@@H]2C=C3c2cc(C)cc(C)c2)c1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,0,train
20.0,-7.054742813110352,1.274999976158142,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,0,train
34.0,-9.205639839172363,25.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,0,train
237.0,-6.168197154998779,3.222222328186035,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam2,0,train
298.0,-3.4170942306518555,2.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,COc1ccc(B2OB(c3ccc(OC)cc3)OB(c3ccc(OC)cc3)O2)cc1,O=C1C=CCCC1,fam1,0,train
428.0,16.424217224121094,91.875,1.0,1.0,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam8,0,train
485.0,8.511799812316895,97.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCO1,fam3,0,train
118.0,-7.05723237991333,0.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam3,0,train
336.0,-6.2346038818359375,3.5,0.0,0.0,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccc2ccccc2c1,C(=C/c1nc2ccccc2o1)\c1ccccc1,fam7,0,train
140.0,-2.9426429271698,1.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,COc1ccc(B(O)O)cc1OC,O=C1C=CC2(OCCO2)c2cc3c(cc21)OCO3,fam3,0,train
664.0,3.142662525177002,98.0,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,CCCCC/C=C/B(O)O,O=C1C=CCCC1,fam1,0,train
173.0,-9.196392059326172,3.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,0,train
296.0,-0.8189444541931152,0.8999999761581421,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,COc1ccc(B(O)O)cc1,O=C1C=CCCC1,fam7,0,train
75.0,-9.701424598693848,2.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1cccc2ccccc12,CC(=O)/C=C/C(C)C,fam8,0,train
174.0,-10.723611831665039,2.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1cccc(Cl)c1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,0,train
451.0,7.4235663414001465,95.0,1.0,1.0,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccc(F)cc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,0,train
252.0,0.20891693234443665,4.5,1.0,0.0,CO[C@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam6,0,train
69.0,-9.657960891723633,27.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc(F)cc3)[C@@]1(C)C=C2c1ccc(F)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,0,train
361.0,12.03321361541748,67.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,COC(=O)/C=C/C(=O)OC,fam2,0,train
23.0,-5.773426055908203,2.1666667461395264,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,COc1ccccc1B(O)O,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,0,train
302.0,-3.2879061698913574,2.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,O=C1C=CCCC1,fam1,0,train
59.0,-1.0056638717651367,6.75,0.0,0.0,COC(=O)C1=C[C@H]2C[C@H](C(C)C)[C@@H]1C=C2C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,0,train
667.0,3.9572267532348633,97.5,1.0,1.0,CC1=C[C@H]2C(C(=O)NC3CCCCC3)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,0,train
19.0,-8.042153358459473,11.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CCOC(=O)/C=C/C(=O)OCC,fam2,0,train
104.0,-2.3728771209716797,5.0,0.0,0.0,CC(C)CC(O)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,0,train
261.0,1.7816684246063232,5.0,1.0,0.0,C=CCC1=C[C@]2(C)C[C@](C)(OC)[C@H]1C=C2CC(C)C,OB(O)/C=C/c1ccccc1,O=C1C=CCC1,fam6,0,train
442.0,-1.5737175941467285,4.5,0.0,0.0,COc1ccc(C2=C[C@@H]3C=C[C@@]2(C)C[C@@]3(C)OC)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,0,train
221.0,-2.694201707839966,14.0,0.0,0.0,COC(=O)[C@@]12C=C(c3cc(OC)c(OC)c(OC)c3)[C@@](C(=O)OC)(C=C1c1cc(OC)c(OC)c(OC)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,0,train
35.0,-5.009871006011963,11.5,0.0,0.0,Cc1ccc(C2=C[C@]3(C)C(c4ccc(C)cc4)=C[C@H]2C3(C)C)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,0,train
501.0,7.5457282066345215,99.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,0,train
288.0,8.647294998168945,59.5,1.0,1.0,C=CCC1=C[C@]2(C)C[C@](C)(OC)[C@H]1C=C2c1ccccc1,COc1ccc(B(O)O)cc1,CCOC(=O)/C=C/c1ccccc1,fam6,0,train
229.0,-1.7020992040634155,15.0,0.0,0.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccc(C(C)(C)C)cc1,CC1(C)OB(c2ccccc2O)OC1(C)C,CCC/C=C/c1ncc(C(F)(F)F)cc1Cl,fam5,0,train
483.0,5.613187789916992,99.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,COc1ccc(B(O)O)cc1OC,O=C1C=CC2(OCCO2)c2cc3c(cc21)OCO3,fam3,0,train
259.0,3.978038787841797,99.0,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam5,0,train
429.0,-2.4488730430603027,5.0,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,0,train
636.0,1.931304693222046,87.0,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCC1,fam7,0,train
222.0,-2.0187981128692627,2.0,0.0,0.0,COC(C)(C)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,0,train
567.0,1.593721866607666,97.5,1.0,1.0,CC(C)(O)C1=C[C@H]2C=C[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,0,train
270.0,4.1591081619262695,96.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccc(F)cc1,O=C/C=C/c1ccccc1,fam6,0,train
164.0,-7.435629844665527,1.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc2ccccc2c1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,0,train
269.0,5.149502754211426,96.0,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,O=C/C=C/c1ccccc1,fam6,0,train
542.0,5.395515441894531,99.0,1.0,1.0,C[C@]12C=C(c3ccccc3)[C@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,O=C1C=CCO1,fam4,0,train
622.0,-5.091916561126709,4.0,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1C(F)(F)F,CC(C)(C)OC(=O)/C=C/c1ccccc1,fam6,0,train
432.0,9.704167366027832,96.0,1.0,1.0,FC(F)(F)c1ccc(C2=C[C@@H]3CC[C@H]2C=C3c2ccc(C(F)(F)F)cc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,0,train
207.0,-3.7842302322387695,2.5,0.0,0.0,C[C@@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam4,0,train
277.0,2.634788990020752,95.0,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccs1,fam6,0,train
278.0,6.670173645019531,96.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccnc1,fam6,0,train
563.0,2.2104671001434326,93.75,1.0,1.0,COC(=O)[C@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@](C(=O)OC)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,0,train
250.0,-0.4335509240627289,94.0,0.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,C/C=C/C(=O)OC,fam6,0,train
169.0,-2.120656728744507,96.0,0.0,1.0,COC(=O)c1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(C(=O)OC)cc2)cc1,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,0,train
599.0,0.6096510291099548,1.5,1.0,0.0,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,O=C1C=CCCC1,fam6,0,train
642.0,9.414873123168945,98.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1cccc(C(F)(F)F)c1,O=C1C=CCCC1,fam2,0,train
142.0,-6.48052978515625,2.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCO1,fam3,0,train
393.0,3.763852596282959,90.5,1.0,1.0,Cc1cc(C)cc(C2=C[C@@H]3CC[C@H]2C=C3c2cc(C)cc(C)c2)c1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,0,train
525.0,6.579604148864746,93.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,0,train
490.0,18.71419334411621,99.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1cccc(OC)c1,fam3,0,train
504.0,5.8541083335876465,98.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,COc1ccc(B(O)O)cc1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,0,train
494.0,15.394807815551758,98.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(Br)cc1,COC(=O)/C(C#N)=C/c1ccc(Cl)cc1,fam3,0,train
593.0,1.0934516191482544,6.0,1.0,0.0,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,C/C=C/C(=O)OC,fam6,0,train
480.0,8.824418067932129,98.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc2c(c1)OCO2,O=C1C=CC2(OCCO2)c2ccccc21,fam3,0,train
119.0,-5.3093695640563965,2.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,O=C1C=CCC1,fam3,0,train
79.0,-8.41474723815918,0.30000001192092896,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccc(C(F)(F)F)cc1,CC(=O)/C=C/C1CCCC1,fam8,0,train
304.0,4.191251277923584,99.0,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1ccc(F)cc1,O=C1C=CCCC1,fam5,0,train
335.0,-4.6297149658203125,3.5,0.0,0.0,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,CC(C)Oc1ccc(B(O)O)cc1Cl,C(=C/c1nc2ccccc2o1)\c1ccccc1,fam7,0,train
600.0,1.8090643882751465,97.0,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCC1,fam6,0,train
243.0,2.1675446033477783,85.5,1.0,1.0,COc1ccc(C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC)cc1OC,COc1ccc(B(O)O)cc1,O=C1C=CCCO1,fam5,0,train
435.0,14.080617904663086,76.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc(Cl)cc3)[C@]1(C)C=C2c1ccc(Cl)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,0,train
220.0,-1.5885498523712158,6.25,0.0,0.0,COC(=O)[C@@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@](C(=O)OC)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,0,train
529.0,-10.910972595214844,5.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,C/C=C/C(=O)N(C)OC,fam3,0,train
268.0,5.96455717086792,95.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1cccc(C(F)(F)F)c1,O=C/C=C/c1ccccc1,fam6,0,train
254.0,2.347841739654541,98.0,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,c1ccc(B2OCCO2)cc1,O=C1C=CCCC1,fam6,0,train
455.0,-0.8448718190193176,4.0,0.0,0.0,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1B(O)O,O=C1C=CC(=O)N1C1CCCCC1,fam1,0,train
44.0,-0.4917859137058258,2.0,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1Cl,O=C1C=CCCC1,fam7,0,train
527.0,4.938210964202881,82.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCO1,fam3,0,train
559.0,6.864590644836426,86.5,1.0,1.0,COC(=O)[C@]12C=C(c3cccc(C)c3)[C@](C(=O)OC)(C=C1c1cccc(C)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,0,train
659.0,11.636551856994629,98.0,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,c1ccc2cc(B3OB(c4ccc5ccccc5c4)OB(c4ccc5ccccc5c4)O3)ccc2c1,O=C1C=CCCC1,fam1,0,train
634.0,10.549827575683594,99.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam1,0,train
30.0,-6.052223205566406,1.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1c(F)cccc1F,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,0,train
614.0,-5.304401397705078,4.5,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,COc1ccccc1/C=C/C=O,fam6,0,train
197.0,-10.483120918273926,16.5,0.0,0.0,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam4,0,train
234.0,-3.7910821437835693,7.0,0.0,0.0,CC(C)(OCOCc1ccccc1)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam1,0,train
384.0,3.8597376346588135,98.0,1.0,1.0,CC1=C[C@H]2C(C(=O)Oc3c(C(C)C)cccc3C(C)C)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1C=Cc1ccccc1,O=C1C=CCCC1,fam7,0,train
476.0,8.49449348449707,99.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,Cc1ccccc1B(O)O,O=C1C=CC2(OCCO2)c2ccccc21,fam3,0,train
337.0,-1.2619346380233765,2.5,0.0,0.0,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCCC/C=C/c1ccc2ccccc2n1,fam7,0,train
354.0,9.479964256286621,97.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam1,0,train
300.0,-3.365008592605591,1.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,COc1cccc(B2OB(c3cccc(OC)c3)OB(c3cccc(OC)c3)O2)c1,O=C1C=CCCC1,fam1,0,train
333.0,-3.6454660892486572,1.0,0.0,0.0,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(C)(C)[Si](C)(C)OCC/C=C/c1ncccn1,fam7,0,train
323.0,-4.645108699798584,6.5,0.0,0.0,CC1=C[C@@H]2C(C(=O)N(C(C)C)C(C)C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,0,train
257.0,0.3078248202800751,3.0,1.0,0.0,C=CCC1=C[C@]2(C)C[C@](C)(OC)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCC1,fam6,0,train
629.0,-8.059359550476074,4.5,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,COc1ccc(/C=C/C(=O)OC(C)(C)C)cc1,fam6,0,train
608.0,2.933763027191162,99.5999984741211,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam7,0,train
94.0,-6.027286529541016,11.0,0.0,0.0,COc1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(OC)cc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,0,train
320.0,-1.995027780532837,98.0,0.0,1.0,CC1=C[C@@H]2C(C(=O)Oc3ccc4ccccc4c3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam7,0,train
126.0,-8.851426124572754,7.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,0,train
605.0,1.402512550354004,8.5,1.0,0.0,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,O=C/C=C/c1ccccc1,fam6,0,train
42.0,-4.3228254318237305,4.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,COc1ccccc1B(O)O,O=C1C=CCCC1,fam2,0,train
570.0,-3.1508357524871826,5.0,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C)cc1,OB(O)c1ccccc1,O=C1C=CCO1,fam5,0,train
385.0,5.557009696960449,96.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,COc1ccccc1B(O)O,O=C1C=CCCC1,fam2,0,train
648.0,2.024306535720825,96.4000015258789,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam7,0,train
271.0,4.367201805114746,95.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,COc1ccccc1/C=C/C=O,fam6,0,train
212.0,-2.107560873031616,1.0,0.0,0.0,CC(C)(O)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,0,train
