index,ee,Prediction,Ligand,Boron_reagent,Substrate,family,fold,set,error
21.0,1.8333333730697632,4.519271373748779,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,Cc1ccccc1B(O)O,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,0,train,-2.685938000679016
448.0,95.0,100.33916473388672,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,0,train,-5.339164733886719
332.0,3.0,9.334785461425781,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,0,train,-6.334785461425781
268.0,95.5,92.52291107177734,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1cccc(C(F)(F)F)c1,O=C/C=C/c1ccccc1,fam6,0,train,2.9770889282226562
270.0,96.5,100.79281616210938,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccc(F)cc1,O=C/C=C/c1ccccc1,fam6,0,train,-4.292816162109375
450.0,93.0,102.16007232666016,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,0,train,-9.160072326660156
3.0,97.5,107.4931869506836,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,0,train,-9.993186950683594
515.0,99.5,95.87947845458984,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,0,train,3.6205215454101562
565.0,98.0,104.91263580322266,COC(C)(C)C1=C[C@H]2C=C[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,0,train,-6.912635803222656
187.0,94.5,96.8876724243164,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,Cc1ccc(B(O)O)cc1,C/C=C/C(=O)N(C)OC,fam3,0,train,-2.3876724243164062
193.0,93.5,92.53340911865234,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CCC/C=C/C(=O)N(C)OC,fam3,0,train,0.9665908813476562
653.0,99.0,103.0486068725586,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccc(F)cc1,O=C1C=CCCC1,fam7,0,train,-4.048606872558594
233.0,3.0,4.481297969818115,CC(C)(OCOCc1ccccc1)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam1,0,train,-1.4812979698181152
169.0,96.0,99.0297622680664,COC(=O)c1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(C(=O)OC)cc2)cc1,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,0,train,-3.0297622680664062
598.0,99.0,100.18978118896484,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccc(-c2ccccc2)cc1,O=C1C=CCCC1,fam7,0,train,-1.1897811889648438
175.0,2.5,4.456424236297607,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccc(C(F)(F)F)cc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,0,train,-1.9564242362976074
12.0,5.0,3.6467394828796387,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,0,train,1.3532605171203613
400.0,97.0,109.5384521484375,COCC1=C[C@@H]2C[C@H](C(C)C)[C@H]1C=C2C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,0,train,-12.5384521484375
300.0,1.5,13.176862716674805,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,COc1cccc(B2OB(c3cccc(OC)c3)OB(c3cccc(OC)c3)O2)c1,O=C1C=CCCC1,fam1,0,train,-11.676862716674805
511.0,76.0,71.45952606201172,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COc1ccc(/C=C/C#N)cc1,fam3,0,train,4.540473937988281
116.0,92.0,82.27603912353516,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccc2ccccc2c1,O=C1C=CC(=O)N1C1CCCCC1,fam1,0,train,9.723960876464844
577.0,93.0,92.07009887695312,CC(C)(OCOCc1ccccc1)C1=C[C@H]2C=C[C@@H]1C2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam1,0,train,0.929901123046875
391.0,97.0,95.29242706298828,FC(F)(F)c1ccc(C2=C[C@@H]3CC[C@H]2C=C3c2ccc(C(F)(F)F)cc2)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,0,train,1.7075729370117188
275.0,95.5,100.36581420898438,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccco1,fam6,0,train,-4.865814208984375
309.0,97.0,129.2317352294922,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCC/C=C/C(=O)c1ccccc1,fam7,0,train,-32.23173522949219
678.0,96.5,87.51764678955078,CC1=C[C@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@@H]1C[C@@H]2C(C)C,CC(C)Oc1ccc(B(O)O)cc1Cl,C(=C/c1nc2ccccc2o1)\c1ccccc1,fam7,0,train,8.982353210449219
178.0,1.5,5.257762432098389,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/[Si](c1ccccc1)(c1ccccc1)c1ccccc1,fam3,0,train,-3.7577624320983887
24.0,1.75,5.96138334274292,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,O=[N+]([O-])c1cccc(B(O)O)c1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,0,train,-4.21138334274292
18.0,33.0,15.911243438720703,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,COC(=O)/C=C/C(=O)OC,fam2,0,train,17.088756561279297
405.0,96.5,92.40237426757812,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,COc1ccc(B(O)O)cc1,CC(=O)/C=C/C(C)C,fam2,0,train,4.097625732421875
585.0,1.5,8.580345153808594,COc1ccc(C2=C[C@@H]3C=C[C@@]2(C)C[C@@]3(C)OC)cc1OC,OB(O)c1ccccc1,O=C1C=CCCO1,fam5,0,train,-7.080345153808594
237.0,3.222222328186035,6.43637228012085,CC1(C)[C@@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam2,0,train,-3.2141499519348145
467.0,98.0,93.98451232910156,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,COc1ccc(B(O)O)cc1,O=C1C=CC2(CC1)OCCO2,fam3,0,train,4.0154876708984375
13.0,5.5,13.06345272064209,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCO1,fam1,0,train,-7.56345272064209
357.0,95.0,88.21866607666016,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,CCC/C=C/C(=O)OC(C)C,fam1,0,train,6.781333923339844
586.0,14.5,3.400653839111328,COc1ccc(C2=C[C@@H]3C=C[C@@]2(C)C[C@@]3(C)OC)cc1OC,COc1ccc(B(O)O)cc1,O=C1C=CCCO1,fam5,0,train,11.099346160888672
382.0,77.5,66.69172668457031,CC1(C)[C@H]2C=C(c3ccc(-c4ccccc4)cc3)[C@]1(C)C=C2c1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,0,train,10.808273315429688
96.0,7.5,14.352126121520996,Cc1cc(C)cc(C2=C[C@H]3CC[C@@H]2C=C3c2cc(C)cc(C)c2)c1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,0,train,-6.852126121520996
631.0,40.5,32.22780227661133,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2c1ccccc1,COc1ccc(B(O)O)cc1,CCOC(=O)/C=C/c1ccccc1,fam6,0,train,8.272197723388672
431.0,2.0,2.7570085525512695,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccccc1C,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,0,train,-0.7570085525512695
571.0,8.5,2.580801010131836,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C(C)(C)C)cc1,OB(O)c1ccccc1,O=C1C=CCO1,fam5,0,train,5.919198989868164
491.0,93.75,89.79338073730469,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1ccc(OC)cc1,fam3,0,train,3.9566192626953125
362.0,88.5,82.191650390625,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CCOC(=O)/C=C/C(=O)OCC,fam2,0,train,6.308349609375
538.0,10.0,5.72885799407959,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COc1ccc(/C=C/C(=O)N(C)OC)cc1,fam3,0,train,4.27114200592041
482.0,99.0,95.36017608642578,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc2ccccc2c1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,0,train,3.6398239135742188
94.0,11.0,17.105098724365234,COc1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(OC)cc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,0,train,-6.105098724365234
197.0,16.5,11.937701225280762,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam4,0,train,4.562298774719238
615.0,3.5,13.524100303649902,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,COc1ccc(/C=C/C=O)cc1,fam6,0,train,-10.024100303649902
210.0,4.0,7.74361515045166,C[C@@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,O=C1C=CCO1,fam4,0,train,-3.74361515045166
70.0,3.625,1.613148808479309,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam8,0,train,2.011851191520691
25.0,1.25,4.169201850891113,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1cccc(Cl)c1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,0,train,-2.9192018508911133
385.0,96.0,90.39224243164062,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,COc1ccccc1B(O)O,O=C1C=CCCC1,fam2,0,train,5.607757568359375
438.0,4.5,2.106534004211426,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C(C)(C)C)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,0,train,2.393465995788574
587.0,7.0,2.4252099990844727,COc1ccc(C2=C[C@@H]3C=C[C@@]2(C)C[C@@]3(C)OC)cc1OC,OB(O)c1cccc2ccccc12,O=C1C=CCCO1,fam5,0,train,4.574790000915527
120.0,95.0,90.15437316894531,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1cccc2ccccc12,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,0,train,4.8456268310546875
274.0,95.0,94.16732788085938,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,Cc1ccc(OCc2ccccc2)c(/C=C/C=O)c1,fam6,0,train,0.832672119140625
512.0,4.0,45.83493423461914,COC(=O)c1ccc(C2=C[C@@H]3CC[C@H]2C=C3c2ccc(C(=O)OC)cc2)cc1,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,0,train,-41.83493423461914
428.0,91.875,69.75617980957031,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam8,0,train,22.118820190429688
435.0,76.0,67.33528900146484,CC1(C)[C@H]2C=C(c3ccc(Cl)cc3)[C@]1(C)C=C2c1ccc(Cl)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,0,train,8.664710998535156
216.0,13.5,13.12239933013916,COC(=O)[C@@]12C=C(c3cccc(C)c3)[C@@](C(=O)OC)(C=C1c1cccc(C)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,0,train,0.37760066986083984
334.0,1.5,-2.196732521057129,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccc(F)cc1,CC(C)(C)[Si](C)(C)OCC/C=C/c1ncccn1,fam7,0,train,3.696732521057129
88.0,98.0,96.87924194335938,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccccc1C,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,0,train,1.120758056640625
305.0,3.5999999046325684,13.711974143981934,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam7,0,train,-10.111974239349365
561.0,87.5,83.89306640625,COC(=O)[C@]12C=C(c3ccc(OC)cc3)[C@](C(=O)OC)(C=C1c1ccc(OC)cc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,0,train,3.60693359375
185.0,4.0,9.665791511535645,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,0,train,-5.6657915115356445
256.0,98.5,105.13701629638672,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,O=C1C=CCCC1,fam6,0,train,-6.637016296386719
329.0,4.0,10.697758674621582,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,CC1(C)OB(c2ccccc2O)OC1(C)C,CCCCCC/C=C/c1ncc(C#N)cc1Cl,fam7,0,train,-6.697758674621582
56.0,0.8600000143051147,5.602736473083496,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,0,train,-4.742736458778381
525.0,93.5,93.11318969726562,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,0,train,0.386810302734375
61.0,2.0,4.760281562805176,CC1(C)[C@@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,Cc1ccccc1B(O)O,CC(=O)/C=C/C(C)C,fam2,0,train,-2.760281562805176
574.0,99.5,95.15678405761719,C[C@]12C=C(c3ccccc3)[C@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam4,0,train,4.3432159423828125
99.0,95.5,94.29175567626953,COc1ccc(C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,0,train,1.2082443237304688
413.0,96.375,88.14472961425781,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam8,0,train,8.230270385742188
366.0,97.83333587646484,94.73367309570312,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,COc1ccccc1B(O)O,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,0,train,3.0996627807617188
273.0,95.5,85.93412780761719,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C/C=C/c1ccc(F)cc1,fam6,0,train,9.565872192382812
396.0,2.5,2.746978759765625,C1=C(C2CCCCC2)[C@H]2C=C(C3CCCCC3)[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,0,train,-0.246978759765625
553.0,96.0,90.74440002441406,C[C@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,O=C1C=CCO1,fam4,0,train,5.2555999755859375
234.0,7.0,6.53765869140625,CC(C)(OCOCc1ccccc1)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam1,0,train,0.46234130859375
119.0,2.0,15.970857620239258,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,O=C1C=CCC1,fam3,0,train,-13.970857620239258
358.0,85.0,79.79365539550781,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccccc1,CN1C(=O)C=CC1=O,fam1,0,train,5.2063446044921875
209.0,1.5,1.0598145723342896,C[C@@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,0,train,0.44018542766571045
543.0,99.0,78.93245697021484,C[C@]12C=C(c3ccccc3)[C@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,Cc1ccc2oc(=O)ccc2c1,fam4,0,train,20.067543029785156
173.0,3.5,3.417295455932617,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,0,train,0.08270454406738281
468.0,98.5,90.18553161621094,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(F)cc1,O=C1C=CC2(CC1)OCCO2,fam3,0,train,8.314468383789062
199.0,1.0,0.2394791841506958,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,O=C1C=CCO1,fam4,0,train,0.7605208158493042
251.0,95.5,92.99092102050781,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCO1,fam6,0,train,2.5090789794921875
190.0,94.5,91.60771179199219,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccc2ccccc2c1,C/C=C/C(=O)N(C)OC,fam3,0,train,2.8922882080078125
668.0,95.0,76.89057922363281,CC1=C[C@H]2C(C(=O)NCc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,0,train,18.109420776367188
90.0,96.5,86.42298889160156,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccccc1C=O,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,0,train,10.077011108398438
518.0,97.5,92.28238677978516,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccc(C(F)(F)F)cc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,0,train,5.217613220214844
317.0,91.0,80.36418914794922,C1=C(C2CCCCC2)[C@@H]2C=C(C3CCCCC3)[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCC1,fam1,0,train,10.635810852050781
295.0,7.5,12.083816528320312,CC1(C)[C@@H]2C=C(c3ccc(Cl)cc3)[C@@]1(C)C=C2c1ccc(Cl)cc1,COc1ccc(B(O)O)cc1,O=C1C=CCCC1,fam2,0,train,-4.5838165283203125
4.0,91.0,99.39729309082031,CCCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,0,train,-8.397293090820312
122.0,69.5,77.68878173828125,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2Cc1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,0,train,-8.18878173828125
540.0,83.5,79.23741149902344,C[C@]12C=C(c3ccccc3)[C@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam4,0,train,4.2625885009765625
580.0,96.77777862548828,87.7752456665039,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam2,0,train,9.002532958984375
160.0,2.0,8.789133071899414,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1cccc(Cl)c1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,0,train,-6.789133071899414
356.0,94.5,86.07818603515625,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCO1,fam1,0,train,8.42181396484375
475.0,99.0,92.93621826171875,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,0,train,6.06378173828125
20.0,1.274999976158142,3.1032981872558594,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,0,train,-1.8282982110977173
28.0,1.0,4.278724670410156,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,0,train,-3.2787246704101562
604.0,95.0,93.14556121826172,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)/C=C/c1ccccc1,O=C1C=CCC1,fam6,0,train,1.8544387817382812
409.0,94.25,87.90553283691406,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,Cc1ccc(B(O)O)cc1,O=C1C=CCCO1,fam2,0,train,6.3444671630859375
83.0,0.5,-0.4040182828903198,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccccc1,fam8,0,train,0.9040182828903198
224.0,2.5,5.466388702392578,CC(C)(O)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,0,train,-2.966388702392578
176.0,2.0,4.378604888916016,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,COc1ccc(B(O)O)cc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,0,train,-2.3786048889160156
620.0,5.0,7.967621803283691,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccs1,fam6,0,train,-2.9676218032836914
619.0,4.0,-0.10206210613250732,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccco1,fam6,0,train,4.102062106132507
625.0,4.0,5.203710556030273,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/c1ccccc1[N+](=O)[O-],fam6,0,train,-1.2037105560302734
38.0,8.5,-0.6817930936813354,CC1(C)[C@@H]2C=C(c3ccc(-c4ccccc4)cc3)[C@@]1(C)C=C2c1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,0,train,9.181793093681335
249.0,94.5,101.32373809814453,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)/C=C/c1ccccc1,C/C=C/C(C)=O,fam6,0,train,-6.823738098144531
214.0,21.5,15.520818710327148,COC[C@@]12C=C(c3ccccc3)[C@@](COC)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,0,train,5.979181289672852
460.0,98.5,89.822021484375,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,0,train,8.677978515625
417.0,98.0,99.15629577636719,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccc(C(F)(F)F)cc1,CC(=O)/C=C/C(C)C,fam8,0,train,-1.1562957763671875
621.0,3.5,1.1955302953720093,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccnc1,fam6,0,train,2.3044697046279907
657.0,12.5,-2.707296848297119,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1cccc2ccccc12,O=C1C=CCCC1,fam5,0,train,15.20729684829712
130.0,2.0,2.106985569000244,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc(C(F)(F)F)cc1,CCCCC/C=C/C(C)=O,fam3,0,train,-0.10698556900024414
