index,%top,Ligand,ER1,ER2,ER3,ER4,ER5,ER6,ER7,EZ,LMW,LVR1,LVR1+4,LVR1+4/3+6,LVR2,LVR3,LVR3+6,LVR4,LVR5,LVR6,LVR7,LVWhole,RS,Rh source,SStoutR1,SStoutR2,SStoutR3,SStoutR4,Type,VB,boron reagent,equivs boron reagent,ligand,mol% Rh,mol% ligand,solvent,substrate,temp,time,yield,Original,Confg,ligand_num
46,1.75,C1(C2=CC=CC=C2)=C[C@@H]3C(C4=CC=CC=C4)=C[C@H]1CC3,-0.01,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,258.1408506,76.88830503,153.7766101,153.7766101,0.0,0.0,0.0,76.88830503,0.0,0.0,32.69197045,258.3586561,1.0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.20,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1.0,97.0,1,1,17
47,8.5,CC(C=CC=C1)=C1C2=C[C@@H]3C(C4=C(C)C=CC=C4)=C[C@H]2CC3,-0.03,0.0,0.0,-0.03,0.0,0.0,0.0,0.0,286.1721507,94.18429025,188.3685805,188.3685805,0.0,0.0,0.0,94.18429025,0.0,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.158,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1.0,97.0,1,1,18
48,3.0,FC(C(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C(C(F)(F)F)C=C4)=C[C@H]2CC3)(F)F,-0.09,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,394.1156198,112.3869671,224.7739342,224.7739342,0.0,0.0,0.0,112.3869671,0.0,0.0,32.69197045,329.3559802,1.0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.159,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1.0,96.0,1,1,19
49,2.5,COC(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C(OC)C=C4)=C[C@H]2CC3,-0.08,0.0,0.0,-0.08,0.0,0.0,0.0,0.0,318.1619799,102.9745172,205.9490344,205.9490344,0.0,0.0,0.0,102.9745172,0.0,0.0,32.69197045,310.5310804,1.0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.160,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1.0,99.0,1,1,20
50,9.5,CC1=CC(C2=C[C@@H]3C(C4=CC(C)=CC(C)=C4)=C[C@H]2CC3)=CC(C)=C1,-0.09,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,314.2034508,111.4802755,222.9605509,222.9605509,0.0,0.0,0.0,111.4802755,0.0,0.0,32.69197045,327.5425969,1.0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.161,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1.0,99.0,1,1,21
51,97.5,C=CCC1=C[C@H]2C(CC=C)=C[C@@H]1C2,0.0,0.0,-0.16,0.0,0.0,-0.16,0.0,0.0,144.0939004,0.0,0.0,0.0,0.0,36.23374097,72.46748195,0.0,0.0,36.23374097,20.25598522,163.5535427,0.0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.6,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,4.5,72.0,1,0,22
52,97.5,CC(C)CC1=C[C@H]2C(CC(C)C)=C[C@@H]1C2,0.0,0.0,-0.12,0.0,0.0,-0.12,0.0,0.0,204.1878008,0.0,0.0,0.0,0.0,73.46217037,146.9243407,0.0,0.0,73.46217037,20.25598522,238.0104015,0.0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.7,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,5.0,80.0,1,0,23
53,97.5,C1(C2CCCCC2)=C[C@H]3C(C4CCCCC4)=C[C@@H]1C3,0.0,0.0,-0.15,0.0,0.0,-0.15,0.0,0.0,256.2191009,0.0,0.0,0.0,0.0,95.69768187,191.3953637,0.0,0.0,95.69768187,20.25598522,282.4814245,0.0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.8,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,16.0,94.0,1,0,24
54,98.0,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1C3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,0.0,272.1565006,0.0,0.0,0.0,0.0,94.18429025,188.3685805,0.0,0.0,94.18429025,20.25598522,279.4546413,0.0,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.9,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1.5,95.0,1,0,25
55,2.5,OCC1=C[C@@H]2C(C)=C[C@H]1[C@@H](C(C)C)C2,0.0,0.0,0.0,-0.17,0.0,0.0,-0.15,0.0,192.1514153,30.36444165,51.93865635,51.93865635,0.0,0.0,0.0,21.5742147,0.0,0.0,84.57992612,208.408658,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.73,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1.0,96.0,1,1,26
56,0.86,OC(C)(C)C1=C[C@@H]2C(C)=C[C@H]1[C@@H](C(C)C)C2,0.0,0.0,0.0,-0.17,0.0,0.0,-0.15,0.0,220.1827154,64.9564121,86.53062679,86.53062679,0.0,0.0,0.0,21.5742147,0.0,0.0,84.57992612,243.0006285,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.74,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1.0,90.0,1,1,8
57,3.0,COCC1=C[C@@H]2C(C)=C[C@H]1[C@@H](C(C)C)C2,0.01,0.0,0.0,-0.17,0.0,0.0,-0.15,0.0,206.1670653,47.66042687,69.23464157,69.23464157,0.0,0.0,0.0,21.5742147,0.0,0.0,84.57992612,225.7046432,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.75,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1.0,88.0,1,1,27
58,0.4,COC(C)(C)C1=C[C@@H]2C(C)=C[C@H]1[C@@H](C(C)C)C2,0.0,0.0,0.0,-0.17,0.0,0.0,-0.15,0.0,234.1983655,82.25239732,103.826612,103.826612,0.0,0.0,0.0,21.5742147,0.0,0.0,84.57992612,260.2966137,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.76,1.5,3.3,dioxane/water ,O=C1CCCC=C1,30,1.0,90.0,1,1,28
59,6.75,O=C(OC)C1=C[C@@H]2C(C)=C[C@H]1[C@@H](C(C)C)C2,0.45,0.0,0.0,-0.17,0.0,0.0,-0.15,0.0,220.1463299,53.81419488,75.38840957,75.38840957,0.0,0.0,0.0,21.5742147,0.0,0.0,84.57992612,231.8584112,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.77,1.5,3.3,dioxane/water ,O=C1CCCC=C1,20,3.0,93.0,1,1,29
60,2.0,O=[N+]([O-])C(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C([N+]([O-])=O)C=C4)=C[C@@]2(C)C3(C)C,0.26,-0.17,0.0,0.26,0.0,0.0,-0.17,1.0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0.0,0.0,102.8290606,0.0,0.0,54.84795567,348.6321376,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.14,1.5,3.6,EtOH,CC(C)\C=C\C(C)=O,30,2.0,89.0,1,1,14
61,2.0,O=[N+]([O-])C(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C([N+]([O-])=O)C=C4)=C[C@@]2(C)C3(C)C,0.26,-0.17,0.0,0.26,0.0,0.0,-0.17,1.0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0.0,0.0,102.8290606,0.0,0.0,54.84795567,348.6321376,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,151.9199836,CC1=CC=CC=C1B(O)O,2.0,L3.14,1.5,3.6,EtOH,CC(C)\C=C\C(C)=O,30,2.0,89.0,1,1,14
62,3.5,O=[N+]([O-])C(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C([N+]([O-])=O)C=C4)=C[C@@]2(C)C3(C)C,0.26,-0.17,0.0,0.26,0.0,0.0,-0.17,1.0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0.0,0.0,102.8290606,0.0,0.0,54.84795567,348.6321376,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,160.7102105,OB(C1=CC=C(OC)C=C1)O,2.0,L3.14,1.5,3.6,EtOH,CC(C)\C=C\C(C)=O,30,8.0,99.0,1,1,14
63,2.5,O=[N+]([O-])C(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C([N+]([O-])=O)C=C4)=C[C@@]2(C)C3(C)C,0.26,-0.17,0.0,0.26,0.0,0.0,-0.17,0.0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0.0,0.0,102.8290606,0.0,0.0,54.84795567,348.6321376,1.0,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.14,0.25,0.6,EtOH,O=C1C=CCCCC1,30,1.5,100.0,1,1,14
64,5.5,O=[N+]([O-])C(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C([N+]([O-])=O)C=C4)=C[C@@]2(C)C3(C)C,0.26,-0.17,0.0,0.26,0.0,0.0,-0.17,0.0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0.0,0.0,102.8290606,0.0,0.0,54.84795567,348.6321376,1.0,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0.0,0.0,Lam,151.9199836,CC1=CC=C(B(O)O)C=C1,2.0,L3.14,0.25,0.6,EtOH,O=C1C=CCCCC1,30,1.5,100.0,1,1,14
65,2.0,O=[N+]([O-])C(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C([N+]([O-])=O)C=C4)=C[C@@]2(C)C3(C)C,0.26,-0.17,0.0,0.26,0.0,0.0,-0.17,0.0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0.0,0.0,102.8290606,0.0,0.0,54.84795567,348.6321376,1.0,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.14,0.25,0.6,EtOH,O=C1C=CCCO1,30,2.0,43.0,1,1,14
66,5.75,O=[N+]([O-])C(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C([N+]([O-])=O)C=C4)=C[C@@]2(C)C3(C)C,0.26,-0.17,0.0,0.26,0.0,0.0,-0.17,0.0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0.0,0.0,102.8290606,0.0,0.0,54.84795567,348.6321376,1.0,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0.0,0.0,Lam,151.9199836,CC1=CC=C(B(O)O)C=C1,2.0,L3.14,0.25,0.6,EtOH,O=C1C=CCCO1,30,2.0,38.0,1,1,14
67,28.0,O=[N+]([O-])C(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C([N+]([O-])=O)C=C4)=C[C@@]2(C)C3(C)C,0.26,-0.17,0.0,0.26,0.0,0.0,-0.17,1.0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0.0,0.0,102.8290606,0.0,0.0,54.84795567,348.6321376,1.0,[Rh(C2H4)2Cl]2,15.10949251,0.0,18.83685805,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.14,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23.0,98.0,1,1,14
68,4.5,FC(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C(F)C=C4)=C[C@@]2(C)C3(C)C,-0.2,-0.17,0.0,-0.2,0.0,0.0,-0.17,1.0,322.1533071,82.95586398,165.911728,165.911728,21.5742147,0.0,0.0,82.95586398,0.0,0.0,54.84795567,308.8857444,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.15,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1.0,85.0,1,1,30
69,27.5,FC(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C(F)C=C4)=C[C@@]2(C)C3(C)C,-0.2,-0.17,0.0,-0.2,0.0,0.0,-0.17,1.0,322.1533071,82.95586398,165.911728,165.911728,21.5742147,0.0,0.0,82.95586398,0.0,0.0,54.84795567,308.8857444,1.0,[Rh(C2H4)2Cl]2,15.10949251,0.0,18.83685805,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.15,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23.0,90.0,1,1,30
70,3.625,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.156,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1.0,87.0,1,1,31
71,1.0,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=CC=CC6=C5C=CC=C6)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,151.9199836,CC1=CC=CC=C1B(O)O,2.0,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,96.0,68.0,1,1,31
72,3.25,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=CC=CC6=C5C=CC=C6)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,160.7102105,OB(C1=CC=CC(OC)=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,11.0,86.0,1,1,31
73,1.5,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,207.2340739,OB(C1=CC=C(C2=CC=CC=C2)C=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,5.5,72.0,1,1,31
74,2.0,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,170.1226604,OB(C1=CC=C(C(F)(F)F)C=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,50.0,74.0,1,1,31
75,2.5,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,175.2785624,OB(C1=CC=CC2=C1C=CC=C2)O,2.0,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,25.0,77.0,1,1,31
76,5.0,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,26.13389888,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,24.0,94.0,1,1,31
77,1.4,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,26.13389888,0.0,Lam,151.9199836,CC1=C(B(O)O)C=CC=C1,2.0,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,96.0,80.0,1,1,31
78,2.75,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,26.13389888,0.0,Lam,149.8350664,ClC1=CC=CC(B(O)O)=C1,2.0,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,16.0,99.0,1,1,31
79,0.3,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,26.13389888,0.0,Lam,170.1226604,OB(C1=CC=C(C(F)(F)F)C=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,72.0,99.0,1,1,31
80,11.0,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,17.16241953,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(/C=C/C1=CC=C(OC)C=C1)=O,25,27.0,98.0,1,1,31
81,3.0,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,16.5911728,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.156,0.025,0.06,EtOH,CC(/C=C/C1=CC=C(F)C=C1)=O,25,16.0,95.0,1,1,31
82,1.0,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,26.42553764,0.0,21.5742147,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.156,0.025,0.06,EtOH,O=C(/C=C/C)OC(C)(C)C,60,2.0,81.0,1,1,31
83,0.5,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,26.42553764,0.0,19.22207626,0.0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2.0,L3.156,0.025,0.06,EtOH,O=C(/C=C/C1=CC=CC=C1)OC(C)(C)C,60,14.0,99.5,1,1,31
84,2.0,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,26.42553764,0.0,21.46208822,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.156,0.25,0.6,EtOH,O=C(/C=C/C1=CC=C(Cl)C(Cl)=C1)OC(C)(C)C,60,23.0,88.0,1,1,31
85,8.125,CC1(C)[C@H]2C(C3=C(C=CC=C4)C4=CC=C3)=C[C@]1(C)C(C5=C(C=CC=C6)C6=CC=C5)=C2,0.14,-0.17,0.0,0.14,0.0,0.0,-0.17,1.0,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0.0,0.0,117.5428691,0.0,0.0,54.84795567,378.0597546,1.0,[Rh(C2H4)2Cl]2,15.10949251,0.0,18.83685805,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.156,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,1.5,85.0,1,1,31
86,95.0,C[C@@]1([C@@H]2C=C[C@@](C)(C(C3=CC=CC=C3)=C2)C1)OC,0.0,0.0,0.0,0.0,-0.17,-0.01,-0.27,0.0,240.1514153,0.0,0.0,0.0,0.0,0.0,76.88830503,0.0,21.5742147,76.88830503,76.07416785,246.4267631,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.40,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20.0,90.0,1,1,32
87,11.0,CC(C=CC=C1)=C1C2=C[C@@H]3C(C4=C(C)C=CC=C4)=C[C@H]2CC3,-0.03,0.0,0.0,-0.03,0.0,0.0,0.0,1.0,286.1721507,94.18429025,188.3685805,188.3685805,0.0,0.0,0.0,94.18429025,0.0,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.158,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1.0,89.0,1,1,18
88,98.0,C[C@]1(OC)[C@@H]2C=C[C@@](C1)(C)C(C3=CC=CC=C3C)=C2,0.0,0.0,0.0,0.0,-0.17,-0.01,-0.27,0.0,254.1670653,0.0,0.0,0.0,0.0,0.0,94.18429025,0.0,21.5742147,94.18429025,76.07416785,263.7227483,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.41,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20.0,88.0,1,1,33
89,4.0,FC(C(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C(C(F)(F)F)C=C4)=C[C@H]2CC3)(F)F,-0.09,0.0,0.0,-0.09,0.0,0.0,0.0,1.0,394.1156198,112.3869671,224.7739342,224.7739342,0.0,0.0,0.0,112.3869671,0.0,0.0,32.69197045,329.3559802,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.159,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1.0,90.0,1,1,19
90,96.5,O=CC1=CC=CC=C1C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,0.0,268.1463299,0.0,0.0,0.0,0.0,0.0,100.3380583,0.0,21.5742147,100.3380583,76.07416785,269.8765164,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.42,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20.0,90.0,1,1,34
91,6.0,ClC(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C(Cl)C=C4)=C[C@@]2(C)C3(C)C,0.12,-0.17,0.0,0.12,0.0,0.0,-0.17,1.0,382.1255061,109.3953583,218.7907166,218.7907166,21.5742147,0.0,0.0,109.3953583,0.0,0.0,54.84795567,361.764733,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.16,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1.0,74.0,1,1,35
92,24.0,ClC(C=C1)=CC=C1C2=C[C@@H]3C(C4=CC=C(Cl)C=C4)=C[C@@]2(C)C3(C)C,0.12,-0.17,0.0,0.12,0.0,0.0,-0.17,1.0,382.1255061,109.3953583,218.7907166,218.7907166,21.5742147,0.0,0.0,109.3953583,0.0,0.0,54.84795567,361.764733,1.0,[Rh(C2H4)2Cl]2,15.10949251,0.0,18.83685805,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.16,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23.0,95.0,1,1,35
